"","Year","Month","Day","Onset_time","Duration","Time_Max_Speed","Max_Speed","MJO_Phase","MJO_Mag","Event_Type","Flip2_Onset_Time","Flip2_Duration","Flip2_Time_Max_speed","Flip2_Max_Speed"
"182",2018,7,1,16.58,10.37,19,1.49,2,0.74,"Interruption",6.07,4.45,8,0.86
"183",2018,7,2,18.23,11.47,21,1.26,2,0.56,"Interruption",7.24,4.36,10,0.58
"184",2018,7,3,17.35,17.77,20,1.44,2,0.35,"Classic",9999,9999,9999,9999
"185",2018,7,4,20.65,4,23,0.37,3,0.16,"Interruption",5.5,3.84,7,0.51
"186",2018,7,5,17.64,16.11,0,1.22,5,0.39,"Classic",9999,9999,9999,9999
"187",2018,7,6,17.16,16.2,20,0.57,5,0.55,"Classic",9999,9999,9999,9999
"188",2018,7,7,19.51,14.83,23,0.71,5,0.8,"Classic",9999,9999,9999,9999
"189",2018,7,8,17.87,16.98,23,1.19,4,1.2,"Classic",9999,9999,9999,9999
"190",2018,7,9,19.9,7.68,1,0.91,4,1.41,"Classic",9999,9999,9999,9999
"191",2018,7,10,17.42,17.28,2,1.85,4,1.53,"Classic",9999,9999,9999,9999
"192",2018,7,11,19.24,15.4,3,0.64,4,1.61,"Classic",9999,9999,9999,9999
"193",2018,7,12,18.54,13.53,21,0.54,5,1.7,"Classic",9999,9999,9999,9999
"194",2018,7,13,19.9,15.06,7,1.79,5,1.85,"Classic",9999,9999,9999,9999
"195",2018,7,14,1.46,8.99,7,1.06,5,2.21,"Classic",9999,9999,9999,9999
"196",2018,7,15,19.65,15.57,6,1.96,5,2.5,"Classic",9999,9999,9999,9999
"197",2018,7,16,20.96,5.45,0,0.4,5,2.57,"Interruption",4.61,5.16,8,0.55
"198",2018,7,17,19.04,15.24,6,1.31,5,2.7,"Classic",9999,9999,9999,9999
"199",2018,7,18,22.59,12.53,7,2.06,5,2.68,"Classic",9999,9999,9999,9999
"200",2018,7,19,21.46,12.47,7,1.36,5,2.44,"Classic",9999,9999,9999,9999
"201",2018,7,20,18.16,8.5,22,1.24,6,2.2,"Interruption",3.33,6.69,7,0.61
"202",2018,7,21,18.6,14.71,4,0.57,6,1.84,"Classic",9999,9999,9999,9999
"203",2018,7,22,18.26,15.65,22,0.99,6,1.98,"Classic",9999,9999,9999,9999
"204",2018,7,23,19.03,15.28,8,0.87,6,2.02,"Classic",9999,9999,9999,9999
"205",2018,7,24,21.33,12.97,7,1.14,6,1.75,"Classic",9999,9999,9999,9999
"206",2018,7,25,20.29,13.09,6,1.18,6,1.66,"Classic",9999,9999,9999,9999
"207",2018,7,26,17.25,17.57,20,1.18,6,1.35,"Classic",9999,9999,9999,9999
"208",2018,7,27,19.03,13.18,5,1.22,6,1.25,"Classic",9999,9999,9999,9999
"209",2018,7,28,18.89,5.59,22,0.45,6,1.09,"Interruption",4.15,7.83,8,0.71
"210",2018,7,29,19.03,14.34,7,0.52,6,0.78,"Classic",9999,9999,9999,9999
"211",2018,7,30,20.17,12.61,5,0.94,6,0.66,"Classic",9999,9999,9999,9999
"212",2018,7,31,18.44,6.34,21,0.77,6,0.93,"Interruption",3.53,5.7,7,0.95
"213",2018,8,1,17.11,4.8,19,0.77,6,1.23,"Interruption",0.66,10.93,9,1.9
"214",2018,8,2,19.89,14.34,7,0.93,6,1.59,"Classic",9999,9999,9999,9999
"215",2018,8,3,18.32,16.44,8,0.94,7,1.44,"Classic",9999,9999,9999,9999
"216",2018,8,4,20.84,14.53,9,0.38,6,1.03,"Classic",9999,9999,9999,9999
"217",2018,8,5,21.67,13.77,7,1.02,6,1.38,"Classic",9999,9999,9999,9999
"218",2018,8,6,4.47,6.98,8,1.9,6,1.63,"Classic",9999,9999,9999,9999
"219",2018,8,7,21.11,11.71,0,1.01,6,1.41,"Classic",9999,9999,9999,9999
"220",2018,8,8,19.7,11.11,0,1.68,6,1.34,"Classic",9999,9999,9999,9999
"221",2018,8,9,19.95,14.38,3,0.99,6,1.57,"Classic",9999,9999,9999,9999
"222",2018,8,10,17.6,16.73,7,0.89,6,1.99,"Classic",9999,9999,9999,9999
"223",2018,8,11,2.57,8.59,8,1.71,6,2.22,"Classic",9999,9999,9999,9999
"224",2018,8,12,19.28,13.36,0,1.37,6,2.11,"Classic",9999,9999,9999,9999
"225",2018,8,13,17.84,14.17,0,1.16,6,1.86,"Classic",9999,9999,9999,9999
"226",2018,8,14,17.63,17.41,8,1.06,6,1.37,"Classic",9999,9999,9999,9999
"227",2018,8,15,18.97,15.29,8,1.08,6,0.94,"Classic",9999,9999,9999,9999
"228",2018,8,16,18.79,14.73,5,0.94,6,0.82,"Classic",9999,9999,9999,9999
"229",2018,8,17,17.64,18.87,7,1.23,5,0.79,"Classic",9999,9999,9999,9999
"230",2018,8,18,22.65,11.63,8,1.15,5,0.65,"Classic",9999,9999,9999,9999
"231",2018,8,19,18.33,15.72,2,1.17,4,0.67,"Classic",9999,9999,9999,9999
"232",2018,8,20,17.04,7.66,19,0.44,4,0.68,"Interruption",4.97,5.52,8,1.79
"233",2018,8,21,0.5,8.24,5,0.8,4,0.68,"Classic",9999,9999,9999,9999
"234",2018,8,22,18.09,16.52,1,1.31,4,0.69,"Classic",9999,9999,9999,9999
"235",2018,8,23,22.09,4.49,0,0.65,4,0.82,"Interruption",4.28,5.44,7,1.24
"236",2018,8,24,20.07,13.2,1,1.48,4,0.73,"Classic",9999,9999,9999,9999
"237",2018,8,25,17.64,12.88,2,0.95,4,0.92,"Classic",9999,9999,9999,9999
"238",2018,8,26,18.58,2.85,20,0.19,4,0.95,"Interruption",23.02,12.07,3,1.61
"239",2018,8,27,21.28,4.66,0,0.55,4,0.76,"Interruption",4.25,7.34,8,2.31
"240",2018,8,28,22.58,12.46,2,2.03,4,0.53,"Classic",9999,9999,9999,9999
"241",2018,8,29,18.25,0.9,19,0.01,4,0.38,"Interruption",20.59,12.85,7,1.4
"242",2018,8,30,19.73,14.39,7,2.1,5,0.61,"Classic",9999,9999,9999,9999
"243",2018,8,31,19.32,15.63,2,1.43,5,0.73,"Classic",9999,9999,9999,9999
"244",2018,9,1,19,15.74,7,1.13,5,0.6,"Classic",9999,9999,9999,9999
"245",2018,9,2,18.11,16.34,8,0.87,5,0.44,"Classic",9999,9999,9999,9999
"246",2018,9,3,20.03,14.16,4,0.6,2,0.08,"Classic",9999,9999,9999,9999
"247",2018,9,4,20.57,13.82,7,1.04,8,0.75,"Classic",9999,9999,9999,9999
"248",2018,9,5,17.77,16.98,4,0.91,8,1.07,"Classic",9999,9999,9999,9999
"249",2018,9,6,17.65,10.46,1,0.92,8,0.86,"Interruption",5.82,4.89,9,0.89
"250",2018,9,7,21.16,12.71,7,1.17,8,0.8,"Classic",9999,9999,9999,9999
"251",2018,9,8,19.84,13.03,5,0.71,1,0.73,"Classic",9999,9999,9999,9999
"252",2018,9,9,19.51,14.86,22,1.55,1,1.07,"Classic",9999,9999,9999,9999
"253",2018,9,10,18.35,16.72,9,1.01,8,1.05,"Classic",9999,9999,9999,9999
"254",2018,9,11,17.73,10.21,19,0.48,1,0.96,"Interruption",5.01,5.57,8,0.98
"255",2018,9,12,19.13,15.28,6,1.58,1,0.63,"Classic",9999,9999,9999,9999
"256",2018,9,13,19.94,14.13,4,0.87,2,0.62,"Classic",9999,9999,9999,9999
"257",2018,9,14,18.89,15.39,3,1.1,3,0.66,"Classic",9999,9999,9999,9999
"258",2018,9,15,20.2,13.07,0,0.53,3,0.94,"Classic",9999,9999,9999,9999
"259",2018,9,16,18.45,14.95,3,1.28,3,1.09,"Classic",9999,9999,9999,9999
"260",2018,9,17,17.91,16.52,2,0.9,3,1.21,"Classic",9999,9999,9999,9999
"261",2018,9,18,18.39,15.44,2,0.95,4,0.99,"Classic",9999,9999,9999,9999
"262",2018,9,19,16.99,13.58,1,0.7,4,0.82,"Classic",9999,9999,9999,9999
"263",2018,9,20,18.18,15.64,5,0.7,4,0.51,"Classic",9999,9999,9999,9999
"264",2018,9,21,21.4,13.3,8,1.54,7,0.1,"Classic",9999,9999,9999,9999
"265",2018,9,22,21.89,11.64,1,1.41,8,0.63,"Classic",9999,9999,9999,9999
"266",2018,9,23,19.9,13.73,7,0.86,8,0.99,"Classic",9999,9999,9999,9999
"267",2018,9,24,19.79,13.86,7,0.96,8,1.14,"Classic",9999,9999,9999,9999
"268",2018,9,25,19.44,14.73,7,0.81,8,1.22,"Classic",9999,9999,9999,9999
"269",2018,9,26,18.87,15.14,3,0.99,8,1.15,"Classic",9999,9999,9999,9999
"270",2018,9,27,22.12,12.54,8,1.01,8,1.17,"Classic",9999,9999,9999,9999
"271",2018,9,28,22.78,12.16,8,0.91,8,1.21,"Classic",9999,9999,9999,9999
"272",2018,9,29,17,4.38,19,0.56,8,1.41,"Interruption",2.83,7.67,8,0.89
"273",2018,9,30,22.93,11.2,7,1.29,8,1.47,"Classic",9999,9999,9999,9999
"274",2018,10,1,17.62,15.53,20,1.11,1,1.54,"Classic",9999,9999,9999,9999
"275",2018,10,2,17.8,15.73,6,0.87,1,1.67,"Classic",9999,9999,9999,9999
"276",2018,10,3,17.79,5.17,20,0.56,1,1.69,"Interruption",0.19,8.74,5,0.66
"277",2018,10,4,17.66,14.79,0,1.04,1,1.58,"Classic",9999,9999,9999,9999
"278",2018,10,5,16.99,15.94,6,1.06,1,1.6,"Classic",9999,9999,9999,9999
"279",2018,10,6,18.47,16.57,8,1.18,1,1.64,"Classic",9999,9999,9999,9999
"280",2018,10,7,0.31,9.85,8,1.09,1,1.85,"Classic",9999,9999,9999,9999
"281",2018,10,8,17.7,19.28,10,1.66,2,1.85,"Classic",9999,9999,9999,9999
"282",2018,10,9,19.02,14.58,21,1.02,2,1.92,"Classic",9999,9999,9999,9999
"283",2018,10,10,19.73,13.79,7,1.11,2,1.97,"Classic",9999,9999,9999,9999
"284",2018,10,11,16.54,15.67,4,1.12,2,2,"Classic",9999,9999,9999,9999
"285",2018,10,12,1.08,9.27,7,0.99,2,1.98,"Classic",9999,9999,9999,9999
"286",2018,10,13,17.55,16.49,21,1.59,2,1.66,"Classic",9999,9999,9999,9999
"287",2018,10,14,16.89,7.31,19,0.39,3,1.5,"Interruption",6.96,4.29,9,0.62
"288",2018,10,15,20.14,13.41,7,1.72,3,1.1,"Classic",9999,9999,9999,9999
"289",2018,10,16,18.17,15.79,7,1.57,3,1.03,"Classic",9999,9999,9999,9999
"290",2018,10,17,19,14.04,6,1.77,4,0.81,"Classic",9999,9999,9999,9999
"291",2018,10,18,18.67,14.32,22,2.17,4,0.54,"Classic",9999,9999,9999,9999
"292",2018,10,19,18.79,13.91,5,1.15,5,0.17,"Classic",9999,9999,9999,9999
"293",2018,10,20,18.94,14.76,1,1.22,6,0.26,"Classic",9999,9999,9999,9999
"294",2018,10,21,15.93,3.98,18,0.6,7,0.16,"Interruption",22.45,11.34,2,1.13
"295",2018,10,22,18.46,17.59,9,1.3,5,0.31,"Classic",9999,9999,9999,9999
"296",2018,10,23,17.41,7.99,20,0.73,5,0.34,"Interruption",6.49,3.34,8,0.6
"297",2018,10,24,18.66,14.56,23,1.71,6,0.59,"Classic",9999,9999,9999,9999
"298",2018,10,25,19.62,13.84,5,1.83,6,0.88,"Classic",9999,9999,9999,9999
"299",2018,10,26,17.76,13.59,4,0.59,7,0.99,"Classic",9999,9999,9999,9999
"300",2018,10,27,16.86,16.64,1,2.06,7,1.17,"Classic",9999,9999,9999,9999
"301",2018,10,28,19.97,10.38,0,1.04,7,1.1,"Classic",9999,9999,9999,9999
"302",2018,10,29,19.33,9.11,1,0.73,7,0.97,"Classic",9999,9999,9999,9999
"303",2018,10,30,16.45,17.27,7,1.19,8,0.78,"Classic",9999,9999,9999,9999
"304",2018,10,31,21.59,12.6,8,1.24,1,1.08,"Classic",9999,9999,9999,9999
"305",2018,11,1,22.1,11.27,2,1.19,1,1.37,"Classic",9999,9999,9999,9999
"306",2018,11,2,16.82,11.24,21,1.66,2,1.77,"Classic",9999,9999,9999,9999
"307",2018,11,3,17.06,9.57,0,0.63,2,1.43,"Interruption",4.55,5.79,8,1.66
"308",2018,11,4,19.07,14.19,6,1.1,2,1.52,"Classic",9999,9999,9999,9999
"309",2018,11,5,17.93,14.91,2,1.29,2,1.45,"Classic",9999,9999,9999,9999
"310",2018,11,6,19,2.65,20,0.15,3,1.66,"Interruption",1.33,6.14,5,0.82
"311",2018,11,7,19.46,14.4,23,1.98,3,1.48,"Classic",9999,9999,9999,9999
"312",2018,11,8,4.2,7.45,8,2.46,3,1.69,"Classic",9999,9999,9999,9999
"313",2018,11,9,18.79,5.57,21,0.46,4,1.83,"Interruption",3.38,11.08,8,1.04
"314",2018,11,10,2.1,9.14,6,0.73,4,1.91,"Classic",9999,9999,9999,9999
"315",2018,11,11,19.87,15.16,8,1.31,4,1.93,"Classic",9999,9999,9999,9999
"316",2018,11,12,21,14.42,0,1.49,4,1.87,"Classic",9999,9999,9999,9999
"317",2018,11,13,20.38,2.95,22,0.31,5,1.78,"Interruption",6.25,6.53,10,1.6
"318",2018,11,14,18.41,7.9,23,1.17,5,1.72,"Interruption",5.75,5.2,9,1.15
"319",2018,11,15,21.97,13.59,8,1.87,5,1.38,"Classic",9999,9999,9999,9999
"320",2018,11,16,20.99,12.52,7,1.47,5,1.28,"Classic",9999,9999,9999,9999
"321",2018,11,17,17.86,14.71,22,0.62,5,1.28,"Classic",9999,9999,9999,9999
"322",2018,11,18,16.91,16.84,20,1.09,5,1.51,"Classic",9999,9999,9999,9999
"323",2018,11,19,19.57,14.54,8,1.14,5,1.28,"Classic",9999,9999,9999,9999
"324",2018,11,20,20.97,12.26,1,0.99,5,1.12,"Classic",9999,9999,9999,9999
"325",2018,11,21,21.27,12.89,7,1.82,5,1.18,"Classic",9999,9999,9999,9999
"326",2018,11,22,19.9,12.45,1,1.15,6,1.34,"Classic",9999,9999,9999,9999
"327",2018,11,23,19.15,13.95,22,2.12,6,1.5,"Classic",9999,9999,9999,9999
"328",2018,11,24,20.21,5.41,23,0.74,6,1.43,"Interruption",8.6,24.62,12,1.43
"329",2018,11,26,19.19,14.79,22,1.86,7,1.43,"Classic",9999,9999,9999,9999
"330",2018,11,27,19.72,12.75,1,1.5,7,1.43,"Classic",9999,9999,9999,9999
"331",2018,11,28,16.29,8.43,20,1.2,7,1.24,"Interruption",1.1,6.09,4,0.33
"332",2018,11,29,17.58,12.14,20,1.25,8,1.17,"Classic",9999,9999,9999,9999
"333",2018,11,30,15.17,3.32,17,0.1,8,1.18,"Interruption",21.52,13.23,8,0.86
"334",2018,12,1,16.73,6.65,20,1.23,8,1.18,"Interruption",5.41,4.86,8,1.1
"335",2018,12,2,16.57,4.32,19,0.76,1,1.32,"Interruption",0.07,9.89,6,1.55
"336",2018,12,3,18.56,14.76,3,0.61,1,1.51,"Classic",9999,9999,9999,9999
"337",2018,12,4,16.45,17.26,1,0.76,2,1.79,"Classic",9999,9999,9999,9999
"338",2018,12,5,17.99,2.79,19,0.26,2,1.76,"Interruption",3.46,7.85,8,1.64
"339",2018,12,6,17.69,16.08,23,0.81,2,1.86,"Classic",9999,9999,9999,9999
"340",2018,12,7,18.25,15.99,2,0.73,3,1.78,"Classic",9999,9999,9999,9999
"341",2018,12,8,17.31,16.33,7,1.65,3,1.51,"Classic",9999,9999,9999,9999
"342",2018,12,9,19.55,13.43,6,1.14,3,1.46,"Classic",9999,9999,9999,9999
"343",2018,12,10,18.21,6.6,21,2.1,3,1.8,"Interruption",2.75,6.95,6,1.74
"344",2018,12,11,18.03,16.84,21,1.71,3,2.06,"Classic",9999,9999,9999,9999
"345",2018,12,12,23.36,11.79,8,3.14,4,2.15,"Classic",9999,9999,9999,9999
"346",2018,12,13,0.54,12.71,10,1.44,4,2.43,"Classic",9999,9999,9999,9999
"347",2018,12,14,18.16,2.85,19,0.22,4,2.23,"Interruption",23.37,12.73,10,0.86
"348",2018,12,15,19.79,15.91,4,1.41,4,2.1,"Classic",9999,9999,9999,9999
"349",2018,12,16,0.72,11.71,10,1.68,4,2.23,"Classic",9999,9999,9999,9999
"350",2018,12,17,21.51,3.67,0,0.22,4,2.02,"Interruption",5.9,4.51,8,0.65
"351",2018,12,18,18.05,13.28,4,1.4,5,2.01,"Classic",9999,9999,9999,9999
"352",2018,12,19,20.19,14.97,6,2.06,5,2,"Classic",9999,9999,9999,9999
"353",2018,12,20,21.4,6.79,1,0.97,5,2.2,"Interruption",6.58,3.5,9,0.45
"354",2018,12,21,18.06,15.04,6,1.71,5,2.49,"Classic",9999,9999,9999,9999
"355",2018,12,22,0.39,16.51,7,0.99,5,2.82,"Classic",9999,9999,9999,9999
"356",2018,12,23,2.68,7.99,6,0.93,5,2.65,"Classic",9999,9999,9999,9999
"357",2018,12,24,19.56,5.3,22,0.53,5,2.72,"Interruption",3.78,8.09,8,1.2
"358",2018,12,25,22.24,4.54,0,0.56,5,3.08,"Interruption",4.07,7.95,9,2.31
"359",2018,12,26,2.68,9.49,8,1.07,5,3.09,"Classic",9999,9999,9999,9999
"360",2018,12,27,19.79,16.13,8,1.05,5,3.1,"Classic",9999,9999,9999,9999
"361",2018,12,28,22.04,12.68,2,1.38,5,2.83,"Classic",9999,9999,9999,9999
"362",2018,12,29,20.48,12.78,5,1.77,5,2.52,"Classic",9999,9999,9999,9999
"363",2018,12,30,22.13,12.62,5,1.36,5,2.42,"Classic",9999,9999,9999,9999
